anime_id,name,genre,type,episodes,rating,members,genre_set
13759,Sakurasou no Pet na Kanojo,"Comedy, Drama, Romance, School, Slice of Life",TV,24,8.4,380375,"{'Drama', 'Romance', 'School', 'Comedy', 'Slice of Life'}"
6547,Angel Beats!,"Action, Comedy, Drama, School, Supernatural",TV,13,8.39,717796,"{'Drama', 'Supernatural', 'Action', 'School', 'Comedy'}"
5081,Bakemonogatari,"Mystery, Romance, Supernatural, Vampire",TV,15,8.39,482268,"{'Mystery', 'Romance', 'Supernatural', 'Vampire'}"
32867,Bungou Stray Dogs 2nd Season,"Mystery, Seinen, Supernatural",TV,12,8.39,83641,"{'Mystery', 'Seinen', 'Supernatural'}"
264,Hajime no Ippo: Champion Road,"Comedy, Shounen, Sports",Special,1,8.39,47840,"{'Shounen', 'Sports', 'Comedy'}"
12859,One Piece Film: Z,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,8.39,76051,"{'Drama', 'Adventure', 'Fantasy', 'Action', 'Shounen', 'Comedy'}"
853,Ouran Koukou Host Club,"Comedy, Harem, Romance, School, Shoujo",TV,26,8.39,422271,"{'Romance', 'Comedy', 'Harem', 'School', 'Shoujo'}"
5460,Detective Conan Movie 13: The Raven Chaser,"Action, Mystery, Police, Shounen",Movie,1,8.38,21798,"{'Shounen', 'Mystery', 'Police', 'Action'}"
6746,Durarara!!,"Action, Mystery, Supernatural",TV,24,8.38,556431,"{'Mystery', 'Supernatural', 'Action'}"
5690,Nodame Cantabile Finale,"Comedy, Josei, Music, Romance",TV,11,8.38,67697,"{'Music', 'Josei', 'Romance', 'Comedy'}"
329,Planetes,"Drama, Romance, Sci-Fi, Seinen, Space",TV,26,8.38,105044,"{'Drama', 'Romance', 'Seinen', 'Space', 'Sci-Fi'}"
34240,Shelter,"Music, Sci-Fi",Music,1,8.38,71136,"{'Music', 'Sci-Fi'}"
513,Tenkuu no Shiro Laputa,"Adventure, Fantasy, Romance, Sci-Fi",Movie,1,8.38,151061,"{'Fantasy', 'Romance', 'Adventure', 'Sci-Fi'}"
6945,Gintama: Shiroyasha Koutan,"Action, Comedy, Historical, Parody, Sci-Fi",Special,1,8.37,27213,"{'Parody', 'Historical', 'Action', 'Comedy', 'Sci-Fi'}"
1142,Hachimitsu to Clover II,"Drama, Josei, Romance",TV,12,8.37,61493,"{'Drama', 'Josei', 'Romance'}"
6811,InuYasha: Kanketsu-hen,"Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",TV,26,8.37,99128,"{'Romance', 'Adventure', 'Magic', 'Fantasy', 'Supernatural', 'Action', 'Shounen', 'Comedy', 'Demons'}"
16664,Kaguya-hime no Monogatari,"Fantasy, Historical",Movie,1,8.37,45547,"{'Fantasy', 'Historical'}"
1604,Katekyo Hitman Reborn!,"Action, Comedy, Shounen, Super Power",TV,203,8.37,258103,"{'Comedy', 'Shounen', 'Super Power', 'Action'}"
22145,Kuroshitsuji: Book of Circus,"Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,10,8.37,122895,"{'Historical', 'Fantasy', 'Supernatural', 'Shounen', 'Comedy', 'Demons'}"
2966,Ookami to Koushinryou,"Adventure, Fantasy, Historical, Romance",TV,13,8.37,334932,"{'Fantasy', 'Romance', 'Historical', 'Adventure'}"
31964,Boku no Hero Academia,"Action, Comedy, School, Shounen, Super Power",TV,13,8.36,282002,"{'Action', 'Shounen', 'School', 'Comedy', 'Super Power'}"
19363,Gin no Saji 2nd Season,"Comedy, School, Shounen, Slice of Life",TV,11,8.36,67032,"{'Shounen', 'School', 'Slice of Life', 'Comedy'}"
18195,Little Busters!: Refrain,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,13,8.36,71820,"{'Drama', 'Romance', 'Supernatural', 'School', 'Comedy', 'Slice of Life'}"
9890,Major: Message,"Comedy, Drama, Sports",OVA,1,8.36,12282,"{'Drama', 'Sports', 'Comedy'}"
9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,8.36,27532,"{'Adventure', 'Supernatural', 'Martial Arts', 'Action', 'Shounen', 'Super Power'}"
9863,SKET Dance,"Comedy, School, Shounen",TV,77,8.36,101027,"{'Shounen', 'School', 'Comedy'}"
7674,Bakuman.,"Comedy, Romance, Shounen",TV,25,8.35,246899,"{'Shounen', 'Romance', 'Comedy'}"
11843,Danshi Koukousei no Nichijou,"Comedy, School, Shounen, Slice of Life",TV,12,8.35,258914,"{'Shounen', 'School', 'Slice of Life', 'Comedy'}"
16782,Kotonoha no Niwa,"Drama, Psychological, Romance, Slice of Life",Movie,1,8.35,189741,"{'Drama', 'Psychological', 'Romance', 'Slice of Life'}"
28675,Kyoukai no Kanata Movie: I&#039;ll Be Here - Mirai-hen,"Fantasy, Slice of Life, Supernatural",Movie,1,8.35,59815,"{'Fantasy', 'Slice of Life', 'Supernatural'}"
3226,Major S4,"Comedy, Drama, Shounen, Sports",TV,26,8.35,28002,"{'Drama', 'Shounen', 'Sports', 'Comedy'}"
21557,Omoide no Marnie,"Drama, Mystery, Psychological",Movie,1,8.35,53590,"{'Drama', 'Mystery', 'Psychological'}"
31715,Working!!!: Lord of the Takanashi,"Comedy, Romance, Slice of Life",Special,1,8.34,31856,"{'Slice of Life', 'Romance', 'Comedy'}"
43,Ghost in the Shell,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",Movie,1,8.34,223036,"{'Police', 'Seinen', 'Action', 'Mecha', 'Psychological', 'Sci-Fi'}"
9617,K-On! Movie,"Comedy, Music, Slice of Life",Movie,1,8.34,115252,"{'Music', 'Slice of Life', 'Comedy'}"
31051,Kuroko no Basket: Saikou no Present Desu,"Action, School, Shounen, Sports",Special,1,8.34,22900,"{'Shounen', 'School', 'Sports', 'Action'}"
10153,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A&#039;s,"Action, Comedy, Drama, Magic, Super Power",Movie,1,8.34,13315,"{'Drama', 'Magic', 'Action', 'Comedy', 'Super Power'}"
1033,Sennen Joyuu,"Action, Adventure, Drama, Fantasy, Historical, Romance",Movie,1,8.34,58492,"{'Drama', 'Historical', 'Adventure', 'Romance', 'Fantasy', 'Action'}"
32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,"Sci-Fi, Thriller",Special,1,8.34,38147,"{'Thriller', 'Sci-Fi'}"
3091,xxxHOLiC Kei,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,13,8.34,74941,"{'Drama', 'Mystery', 'Supernatural', 'Comedy', 'Psychological'}"
12115,Berserk: Ougon Jidai-hen III - Kourin,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1,8.33,65594,"{'Drama', 'Adventure', 'Fantasy', 'Seinen', 'Supernatural', 'Horror', 'Action', 'Military', 'Demons'}"
28223,Death Parade,"Drama, Game, Mystery, Psychological, Thriller",TV,12,8.33,383914,"{'Drama', 'Mystery', 'Game', 'Thriller', 'Psychological'}"
121,Fullmetal Alchemist,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen",TV,51,8.33,600384,"{'Drama', 'Adventure', 'Magic', 'Fantasy', 'Action', 'Shounen', 'Military', 'Comedy'}"
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,"Game, Psychological, Seinen, Thriller",TV,26,8.33,98996,"{'Seinen', 'Psychological', 'Thriller', 'Game'}"
138,Hunter x Hunter: Greed Island,"Action, Adventure, Shounen, Super Power",OVA,8,8.33,57029,"{'Super Power', 'Shounen', 'Adventure', 'Action'}"
6675,Redline,"Action, Cars, Sci-Fi, Sports",Movie,1,8.33,109392,"{'Cars', 'Sci-Fi', 'Sports', 'Action'}"
10800,Chihayafuru,"Drama, Game, Josei, Slice of Life, Sports",TV,25,8.32,158561,"{'Drama', 'Game', 'Josei', 'Sports', 'Slice of Life'}"
32005,Detective Conan Movie 20: The Darkest Nightmare,"Action, Mystery, Police, Shounen",Movie,1,8.32,6229,"{'Shounen', 'Mystery', 'Police', 'Action'}"
813,Dragon Ball Z,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,291,8.32,375662,"{'Adventure', 'Fantasy', 'Martial Arts', 'Action', 'Shounen', 'Comedy', 'Super Power'}"
27821,Fate/stay night: Unlimited Blade Works - Prologue,"Action, Fantasy, Magic, Shounen, Supernatural",Special,1,8.32,106382,"{'Magic', 'Supernatural', 'Fantasy', 'Action', 'Shounen'}"
28725,Kokoro ga Sakebitagatterunda.,"Drama, Romance, School",Movie,1,8.32,59652,"{'Drama', 'School', 'Romance'}"
585,Mimi wo Sumaseba,"Adventure, Drama, Fantasy, Romance, Slice of Life",Movie,1,8.32,94435,"{'Drama', 'Romance', 'Adventure', 'Fantasy', 'Slice of Life'}"
16067,Nagi no Asukara,"Drama, Fantasy, Romance",TV,26,8.32,224947,"{'Drama', 'Fantasy', 'Romance'}"
30,Neon Genesis Evangelion,"Action, Dementia, Drama, Mecha, Psychological, Sci-Fi",TV,26,8.32,461946,"{'Drama', 'Dementia', 'Action', 'Mecha', 'Psychological', 'Sci-Fi'}"
31490,One Piece Film: Gold,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,8.32,18642,"{'Drama', 'Adventure', 'Fantasy', 'Action', 'Shounen', 'Comedy'}"
759,Tokyo Godfathers,"Comedy, Drama",Movie,1,8.32,89424,"{'Drama', 'Comedy'}"
6,Trigun,"Action, Comedy, Sci-Fi",TV,26,8.32,283069,"{'Comedy', 'Sci-Fi', 'Action'}"
6864,xxxHOLiC Rou,"Mystery, Supernatural",OVA,2,8.32,36353,"{'Mystery', 'Supernatural'}"
9735,Gintama: Shinyaku Benizakura-hen,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.31,14002,"{'Parody', 'Historical', 'Samurai', 'Action', 'Shounen', 'Comedy', 'Sci-Fi'}"
11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,"Drama, Magic, Psychological, Thriller",Movie,1,8.31,88164,"{'Drama', 'Psychological', 'Magic', 'Thriller'}"
11123,Sekaiichi Hatsukoi 2,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.31,69253,"{'Drama', 'Shounen Ai', 'Romance', 'Comedy'}"
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,"Comedy, Drama, Romance, School",TV,13,8.31,222994,"{'Drama', 'School', 'Romance', 'Comedy'}"
33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,"Comedy, Romance, School",OVA,1,8.31,35120,"{'School', 'Romance', 'Comedy'}"
962,Aria The Natural,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,26,8.3,39596,"{'Shounen', 'Fantasy', 'Slice of Life', 'Sci-Fi'}"
1519,Black Lagoon: The Second Barrage,"Action, Seinen",TV,12,8.3,203233,"{'Seinen', 'Action'}"
2167,Clannad,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,23,8.3,566690,"{'Drama', 'Romance', 'Supernatural', 'School', 'Comedy', 'Slice of Life'}"
16706,Kami nomi zo Shiru Sekai: Megami-hen,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12,8.3,142612,"{'Romance', 'Supernatural', 'Harem', 'Shounen', 'Comedy'}"
5681,Summer Wars,"Comedy, Sci-Fi",Movie,1,8.3,223359,"{'Sci-Fi', 'Comedy'}"
3901,Baccano! Specials,"Action, Comedy, Historical, Mystery, Seinen, Supernatural",Special,3,8.29,100412,"{'Mystery', 'Historical', 'Supernatural', 'Seinen', 'Action', 'Comedy'}"
6467,Detective Conan Movie 14: The Lost Ship in the Sky,"Action, Mystery, Police, Shounen",Movie,1,8.29,20602,"{'Shounen', 'Mystery', 'Police', 'Action'}"
10271,Gyakkyou Burai Kaiji: Hakairoku-hen,"Game, Psychological, Seinen, Thriller",TV,26,8.29,55566,"{'Seinen', 'Psychological', 'Thriller', 'Game'}"
22507,Initial D Final Stage,"Cars, Seinen, Sports",TV,4,8.29,19702,"{'Seinen', 'Cars', 'Sports'}"
3701,Kaiba,"Adventure, Mystery, Romance, Sci-Fi",TV,12,8.29,56927,"{'Mystery', 'Romance', 'Adventure', 'Sci-Fi'}"
19123,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1,8.29,17247,"{'Drama', 'Adventure', 'Fantasy', 'Action', 'Shounen', 'Comedy', 'Super Power'}"
33255,Saiki Kusuo no Ψ-nan (TV),"Comedy, School, Shounen, Supernatural",TV,120,8.29,47092,"{'Shounen', 'Supernatural', 'School', 'Comedy'}"
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo",Movie,1,8.28,60637,"{'Drama', 'Romance', 'Magic', 'Shoujo', 'Fantasy', 'Comedy'}"
265,Hajime no Ippo: Mashiba vs. Kimura,"Comedy, Shounen, Sports",OVA,1,8.28,40623,"{'Shounen', 'Sports', 'Comedy'}"
25681,Kamisama Hajimemashita◎,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,12,8.28,91796,"{'Romance', 'Comedy', 'Fantasy', 'Supernatural', 'Shoujo', 'Demons'}"
4722,Skip Beat!,"Comedy, Drama, Romance, Shoujo",TV,25,8.28,134818,"{'Shoujo', 'Drama', 'Romance', 'Comedy'}"
24277,Yowamushi Pedal: Grande Road,"Comedy, Drama, Shounen, Sports",TV,24,8.28,50778,"{'Drama', 'Shounen', 'Sports', 'Comedy'}"
239,Gankutsuou,"Drama, Mystery, Sci-Fi, Supernatural, Thriller",TV,24,8.27,103828,"{'Drama', 'Mystery', 'Supernatural', 'Thriller', 'Sci-Fi'}"
512,Majo no Takkyuubin,"Adventure, Comedy, Drama, Fantasy, Magic, Romance",Movie,1,8.27,152331,"{'Drama', 'Romance', 'Magic', 'Adventure', 'Fantasy', 'Comedy'}"
4477,Nodame Cantabile: Paris-hen,"Comedy, Josei, Music, Romance, Slice of Life",TV,11,8.27,70822,"{'Romance', 'Music', 'Josei', 'Comedy', 'Slice of Life'}"
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1,8.27,24707,"{'Drama', 'Adventure', 'Fantasy', 'Action', 'Shounen', 'Comedy', 'Super Power'}"
31174,Osomatsu-san,"Comedy, Parody",TV,25,8.27,60988,"{'Parody', 'Comedy'}"
23327,Space☆Dandy 2nd Season,"Comedy, Sci-Fi, Space",TV,13,8.27,60918,"{'Space', 'Sci-Fi', 'Comedy'}"
5365,Tsumiki no Ie,Drama,Movie,1,8.27,45189,{'Drama'}
3702,Detroit Metal City,"Comedy, Music",OVA,12,8.26,104893,"{'Music', 'Comedy'}"
3167,Eve no Jikan,"Sci-Fi, Slice of Life",ONA,6,8.26,99074,"{'Slice of Life', 'Sci-Fi'}"
7465,Eve no Jikan (Movie),"Sci-Fi, Slice of Life",Movie,1,8.26,66376,"{'Slice of Life', 'Sci-Fi'}"
7054,Kaichou wa Maid-sama!,"Comedy, Romance, School, Shoujo",TV,26,8.26,391628,"{'Shoujo', 'School', 'Romance', 'Comedy'}"
1257,Saint Seiya: Meiou Hades Juuni Kyuu-hen,"Adventure, Sci-Fi, Shounen",OVA,13,8.26,23701,"{'Shounen', 'Sci-Fi', 'Adventure'}"
23283,Zankyou no Terror,"Psychological, Thriller",TV,11,8.26,342893,"{'Psychological', 'Thriller'}"
2025,Darker than Black: Kuro no Keiyakusha,"Action, Mystery, Sci-Fi, Super Power",TV,25,8.25,440334,"{'Mystery', 'Sci-Fi', 'Super Power', 'Action'}"
235,Detective Conan,"Adventure, Comedy, Mystery, Police, Shounen",TV,Unknown,8.25,114702,"{'Mystery', 'Adventure', 'Police', 'Shounen', 'Comedy'}"
1364,Detective Conan Movie 05: Countdown to Heaven,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.25,25432,"{'Mystery', 'Adventure', 'Police', 'Shounen', 'Comedy'}"
18689,Diamond no Ace,"Comedy, School, Shounen, Sports",TV,75,8.25,81384,"{'Shounen', 'School', 'Sports', 'Comedy'}"
22043,Fairy Tail (2014),"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,102,8.25,255076,"{'Magic', 'Adventure', 'Fantasy', 'Action', 'Shounen', 'Comedy'}"
31988,Hibike! Euphonium 2,"Drama, Music, School",TV,13,8.25,47716,"{'Drama', 'Music', 'School'}"
20899,JoJo no Kimyou na Bouken: Stardust Crusaders,"Action, Adventure, Drama, Shounen, Supernatural",TV,24,8.25,120089,"{'Drama', 'Adventure', 'Supernatural', 'Action', 'Shounen'}"
1453,Maison Ikkoku,"Comedy, Drama, Romance, Slice of Life",TV,96,8.25,22079,"{'Drama', 'Slice of Life', 'Romance', 'Comedy'}"
23623,Non Non Biyori Repeat,"Comedy, School, Seinen, Slice of Life",TV,12,8.26,64230,"{'Slice of Life', 'School', 'Seinen', 'Comedy'}"
1559,Shijou Saikyou no Deshi Kenichi,"Action, Comedy, Martial Arts, School, Shounen",TV,50,8.25,129112,"{'Martial Arts', 'Action', 'Shounen', 'School', 'Comedy'}"
1382,Yuusha-Ou GaoGaiGar Final,"Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,8,8.25,5001,"{'Drama', 'Adventure', 'Shounen', 'Mecha', 'Sci-Fi'}"
23289,Gekkan Shoujo Nozaki-kun,"Comedy, Romance, School",TV,12,8.24,292622,"{'School', 'Romance', 'Comedy'}"
18,Initial D Fourth Stage,"Action, Cars, Drama, Seinen, Sports",TV,24,8.24,41584,"{'Drama', 'Cars', 'Seinen', 'Sports', 'Action'}"
4814,Junjou Romantica 2,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.24,87617,"{'Drama', 'Shounen Ai', 'Romance', 'Comedy'}"
16662,Kaze Tachinu,"Drama, Historical, Romance",Movie,1,8.24,75359,"{'Drama', 'Romance', 'Historical'}"
12031,Kingdom,"Action, Historical, Military, Seinen",TV,38,8.24,54211,"{'Seinen', 'Historical', 'Military', 'Action'}"
8129,Kuragehime,"Comedy, Josei, Slice of Life",TV,11,8.24,108053,"{'Josei', 'Slice of Life', 'Comedy'}"
14513,Magi: The Labyrinth of Magic,"Action, Adventure, Fantasy, Magic, Shounen",TV,25,8.24,317513,"{'Magic', 'Adventure', 'Fantasy', 'Action', 'Shounen'}"
2581,Mobile Suit Gundam 00,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,8.24,120351,"{'Drama', 'Action', 'Mecha', 'Space', 'Military', 'Sci-Fi'}"
30015,ReLIFE,"Romance, School, Slice of Life",TV,13,8.24,202249,"{'School', 'Slice of Life', 'Romance'}"
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,8.24,40355,"{'Adventure', 'Supernatural', 'Martial Arts', 'Action', 'Shounen', 'Super Power'}"
1827,Seirei no Moribito,"Action, Adventure, Fantasy, Historical",TV,26,8.24,106888,"{'Fantasy', 'Historical', 'Adventure', 'Action'}"
25013,Akatsuki no Yona,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo",TV,24,8.23,216674,"{'Romance', 'Adventure', 'Shoujo', 'Fantasy', 'Action', 'Comedy'}"
1367,Detective Conan Movie 08: Magician of the Silver Sky,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.23,23130,"{'Mystery', 'Adventure', 'Police', 'Shounen', 'Comedy'}"
27833,Durarara!!x2 Ketsu,"Action, Mystery, Supernatural",TV,12,8.23,115295,"{'Mystery', 'Supernatural', 'Action'}"
26213,Free!: Eternal Summer Special,"Comedy, School, Slice of Life",Special,1,8.23,36091,"{'School', 'Slice of Life', 'Comedy'}"
1974,Glass no Kamen (2005),"Drama, Shoujo",TV,51,8.23,17038,"{'Drama', 'Shoujo'}"
8425,Gosick,"Drama, Historical, Mystery, Romance",TV,24,8.23,232113,"{'Drama', 'Mystery', 'Romance', 'Historical'}"
12069,Hajime no Ippo: Boxer no Kobushi,"Comedy, Drama, Shounen, Sports",Special,1,8.23,20157,"{'Drama', 'Shounen', 'Sports', 'Comedy'}"
185,Initial D First Stage,"Action, Cars, Drama, Seinen, Sports",TV,26,8.23,68128,"{'Drama', 'Cars', 'Seinen', 'Sports', 'Action'}"
18679,Kill la Kill,"Action, Comedy, School, Super Power",TV,24,8.23,508118,"{'Comedy', 'School', 'Super Power', 'Action'}"
2034,Lovely★Complex,"Comedy, Romance, Shoujo",TV,24,8.23,235003,"{'Shoujo', 'Romance', 'Comedy'}"
437,Perfect Blue,"Dementia, Drama, Horror, Psychological",Movie,1,8.23,117565,"{'Dementia', 'Psychological', 'Horror', 'Drama'}"
721,Princess Tutu,"Comedy, Fantasy, Magic, Romance",TV,38,8.23,73218,"{'Fantasy', 'Romance', 'Magic', 'Comedy'}"
12477,Sakasama no Patema,"Sci-Fi, Seinen",Movie,1,8.23,89749,"{'Seinen', 'Sci-Fi'}"
4938,Tsubasa: Shunraiki,"Action, Adventure, Drama, Fantasy, Magic, Mystery, Romance, Shounen, Supernatural",OVA,2,8.23,40420,"{'Drama', 'Mystery', 'Romance', 'Magic', 'Adventure', 'Fantasy', 'Supernatural', 'Action', 'Shounen'}"
2402,Ashita no Joe,"Drama, Sports",TV,79,8.22,15442,"{'Drama', 'Sports'}"
6702,Fairy Tail,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,175,8.22,584590,"{'Magic', 'Adventure', 'Fantasy', 'Action', 'Shounen', 'Comedy'}"
1566,Ghost in the Shell: Stand Alone Complex - Solid State Society,"Mecha, Military, Mystery, Police, Sci-Fi, Seinen",Special,1,8.22,55247,"{'Mystery', 'Police', 'Seinen', 'Mecha', 'Military', 'Sci-Fi'}"
31741,Magi: Sinbad no Bouken (TV),"Action, Adventure, Fantasy, Magic, Shounen",TV,13,8.22,73480,"{'Magic', 'Adventure', 'Fantasy', 'Action', 'Shounen'}"
440,Shoujo Kakumei Utena,"Drama, Fantasy, Psychological, Shoujo",TV,39,8.22,77464,"{'Drama', 'Fantasy', 'Psychological', 'Shoujo'}"
4107,Tengen Toppa Gurren Lagann Movie: Gurren-hen,"Action, Comedy, Mecha",Movie,1,8.22,72933,"{'Comedy', 'Mecha', 'Action'}"
1506,Detective Conan Movie 10: Requiem of the Detectives,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.21,21789,"{'Mystery', 'Adventure', 'Police', 'Shounen', 'Comedy'}"
2759,Evangelion: 1.0 You Are (Not) Alone,"Action, Mecha, Sci-Fi",Movie,1,8.21,194561,"{'Mecha', 'Sci-Fi', 'Action'}"
72,Full Metal Panic? Fumoffu,"Action, Comedy, School",TV,12,8.21,171086,"{'Comedy', 'School', 'Action'}"
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,"Action, Drama, Military, Sci-Fi, Space",Movie,1,8.21,11808,"{'Drama', 'Action', 'Space', 'Military', 'Sci-Fi'}"
3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,"Action, Drama, Mystery, Supernatural, Thriller",Movie,1,8.21,108720,"{'Drama', 'Mystery', 'Supernatural', 'Thriller', 'Action'}"
3927,Mobile Suit Gundam 00 Second Season,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,8.21,86972,"{'Drama', 'Action', 'Mecha', 'Space', 'Military', 'Sci-Fi'}"
11597,Nisemonogatari,"Comedy, Mystery, Supernatural",TV,11,8.21,260062,"{'Mystery', 'Supernatural', 'Comedy'}"
28025,Tsukimonogatari,"Comedy, Mystery, Supernatural",TV,4,8.21,111009,"{'Mystery', 'Supernatural', 'Comedy'}"
24833,Ansatsu Kyoushitsu (TV),"Action, Comedy, School, Shounen",TV,22,8.2,312654,"{'Comedy', 'School', 'Shounen', 'Action'}"
29893,Aria The Avvenire,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,3,8.2,9500,"{'Shounen', 'Fantasy', 'Slice of Life', 'Sci-Fi'}"
27663,Baby Steps 2nd Season,"Romance, School, Shounen, Sports",TV,25,8.2,36251,"{'Shounen', 'School', 'Romance', 'Sports'}"
1482,D.Gray-man,"Action, Adventure, Comedy, Shounen",TV,103,8.2,334399,"{'Comedy', 'Shounen', 'Adventure', 'Action'}"
3371,"Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari","Action, Military, Sci-Fi, Space",OVA,24,8.2,8621,"{'Space', 'Sci-Fi', 'Military', 'Action'}"
25313,Gintama: Jump Festa 2014 Special,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.2,13764,"{'Parody', 'Historical', 'Samurai', 'Action', 'Shounen', 'Comedy', 'Sci-Fi'}"
1430,Lupin III: Cagliostro no Shiro,"Adventure, Comedy, Shounen",Movie,1,8.2,32732,"{'Shounen', 'Adventure', 'Comedy'}"
33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,"Action, Drama, Mecha, Sci-Fi, Space",TV,25,8.2,21210,"{'Drama', 'Action', 'Mecha', 'Space', 'Sci-Fi'}"
7720,Ookiku Furikabutte: Natsu no Taikai-hen,"Comedy, Sports",TV,13,8.2,22190,"{'Sports', 'Comedy'}"
1914,Saiunkoku Monogatari 2nd Season,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",TV,39,8.2,23160,"{'Drama', 'Historical', 'Adventure', 'Romance', 'Fantasy', 'Comedy'}"
20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,"Comedy, Drama, Romance, Shounen Ai",Movie,1,8.2,23045,"{'Drama', 'Shounen Ai', 'Romance', 'Comedy'}"
15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,"Drama, Slice of Life, Supernatural",Movie,1,8.19,95241,"{'Drama', 'Supernatural', 'Slice of Life'}"
